Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,Standard Text Value,Value
CHEMBL4781267,,None,472.5,0,4.04,29f,COc1cccc(-c2ccnc(Nc3ccc4c(N5CCOCC5)c(C(C)=O)c(=O)oc4c3)n2)c1,IC50,'=',18.4,nM,7.74,,,UO_0000065,16.37,0.3,3.7,7.24,0,CHEMBL4770562,Inhibition of CDK9/Cyclin T1 (unknown origin) preincubated for 20 mins followed by ATP addition and measured after 120 mins in presence of [33P-gamma] ATP by hotspot kinase assay,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL2111389,CDK9/cyclin T1,Homo sapiens,PROTEIN COMPLEX,CHEMBL4765336,1,Scientific Literature,Eur J Med Chem,2020,None,TIME = 2.333 hr,INHIBITOR,,18.4
CHEMBL4550702,,None,406.39,0,3.15,9,Cn1cc(-c2cnc3c(-c4csc(C(=O)NCC(F)(F)F)c4)cnn3c2)cn1,IC50,'=',35,nM,7.46,,,UO_0000065,18.35,0.36,4.31,9.67,0,CHEMBL4479706,Inhibition of full-length recombinant human His-tagged CDK9/cyclin T1 expressed in baculovirus expression system by Adapta assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL2111389,CDK9/cyclin T1,Homo sapiens,PROTEIN COMPLEX,CHEMBL4477252,1,Scientific Literature,Bioorg Med Chem Lett,2016,None,,,,35
CHEMBL497995,,None,283.34,0,1.68,Jan-88,Nc1nccc(-c2cc3c([nH]2)C(C2CCC2)CNC3=O)n1,IC50,'=',83,nM,7.08,,,UO_0000065,24.99,0.46,5.4,7.32,0,CHEMBL1019786,Inhibition of CDK9,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL3116,Cyclin-dependent kinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL1139384,1,Scientific Literature,J Med Chem,2009,None,,,,0.083
CHEMBL3263770,,None,384.46,0,3.58,2,COc1ccccc1-c1cc(Nc2ccc(C)c(NS(C)(=O)=O)c2)ncn1,IC50,'=',30,nM,7.52,,,UO_0000065,19.57,0.38,3.94,8.07,0,CHEMBL3267546,Inhibition of CDK9/CycT1 (unknown origin) expressed in HEK293 cells using GST-CTDII as substrate,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL2111389,CDK9/cyclin T1,Homo sapiens,PROTEIN COMPLEX,CHEMBL3259517,1,Scientific Literature,J Med Chem,2014,CHEMBL3307715,,,,30
CHEMBL3263805,,None,412.43,1,5.24,40a,CCOP(=O)(Cc1cccc(Nc2cc(-c3cccc(N)c3)ncn2)c1)OCC,IC50,'=',332,nM,6.48,,,UO_0000065,15.71,0.31,1.24,6.52,0,CHEMBL3267548,Inhibition of CDK9/CycT1 (unknown origin) using TAMRA-Rbtide and ATP as substrate after 1 hr,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL2111389,CDK9/cyclin T1,Homo sapiens,PROTEIN COMPLEX,CHEMBL3259517,1,Scientific Literature,J Med Chem,2014,None,,,,332
CHEMBL3264128,,None,397.42,0,4.86,68a,CCOP(=O)(CC)c1ccc(Nc2cc(-c3ccccc3OC)ncn2)cc1,IC50,'=',418,nM,6.38,,,UO_0000065,16.05,0.31,1.52,8.7,0,CHEMBL3267548,Inhibition of CDK9/CycT1 (unknown origin) using TAMRA-Rbtide and ATP as substrate after 1 hr,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL2111389,CDK9/cyclin T1,Homo sapiens,PROTEIN COMPLEX,CHEMBL3259517,1,Scientific Literature,J Med Chem,2014,None,,,,418
CHEMBL3264130,,None,445.46,1,5.16,68c,CCOP(=O)(c1ccccc1)c1ccc(Nc2cc(-c3ccccc3OC)ncn2)cc1,IC50,'=',523,nM,6.28,,,UO_0000065,14.1,0.27,1.12,8.56,0,CHEMBL3267548,Inhibition of CDK9/CycT1 (unknown origin) using TAMRA-Rbtide and ATP as substrate after 1 hr,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL2111389,CDK9/cyclin T1,Homo sapiens,PROTEIN COMPLEX,CHEMBL3259517,1,Scientific Literature,J Med Chem,2014,None,,,,523
CHEMBL3264149,,None,487.54,1,7.9,83,CCCP(=O)(Cc1cccc(Nc2cc(-c3ccccc3Oc3ccccc3)ncn2)c1)OCC,IC50,'=',601,nM,6.22,,,UO_0000065,12.76,0.24,-1.68,8.48,0,CHEMBL3267548,Inhibition of CDK9/CycT1 (unknown origin) using TAMRA-Rbtide and ATP as substrate after 1 hr,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL2111389,CDK9/cyclin T1,Homo sapiens,PROTEIN COMPLEX,CHEMBL3259517,1,Scientific Literature,J Med Chem,2014,None,,,,601
CHEMBL388978,STAUROSPORINE,None,466.54,0,4.35,Staurosporine,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,IC50,'=',137,nM,6.86,,,UO_0000065,14.71,0.27,2.51,9.88,0,CHEMBL4720786,Inhibition of human CDK9/cyclin-K using KTFCGTPEYLAPEVRREPRILSEEEQEMFRDFDYIADWC as substrate by [gamma-33P]-ATP assay,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL3038475,CDK9/Cyclin K,Homo sapiens,PROTEIN COMPLEX,CHEMBL4715818,1,Scientific Literature,Bioorg Med Chem,2018,None,,INHIBITOR,,1.37
CHEMBL445813,AT-7519,2,382.25,0,2.45,AT7519,O=C(NC1CCNCC1)c1n[nH]cc1NC(=O)c1c(Cl)cccc1Cl,IC50,'=',5,nM,8.3,,,UO_0000065,21.72,0.45,5.85,8.39,0,CHEMBL4738622,Inhibition of CDK9/cyclin T1 (unknown origin) using FAM-labeled peptide and ATP as substrate preincubated for 10 mins followed by substrate addition by mobility shift assay,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL2111389,CDK9/cyclin T1,Homo sapiens,PROTEIN COMPLEX,CHEMBL4732230,1,Scientific Literature,Eur J Med Chem,2021,None,TIME = 0.1667 hr,INHIBITOR,,5
CHEMBL445813,AT-7519,2,382.25,0,2.45,AT7519,O=C(NC1CCNCC1)c1n[nH]cc1NC(=O)c1c(Cl)cccc1Cl,IC50,'<',10,nM,,,,UO_0000065,,,,,1,CHEMBL4738629,Inhibition of CDK9/cyclin T1 (unknown origin),B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL2111389,CDK9/cyclin T1,Homo sapiens,PROTEIN COMPLEX,CHEMBL4732230,1,Scientific Literature,Eur J Med Chem,2021,None,,INHIBITOR,,10
CHEMBL445813,AT-7519,2,382.25,0,2.45,AT7519,O=C(NC1CCNCC1)c1n[nH]cc1NC(=O)c1c(Cl)cccc1Cl,IC50,'<',10,nM,,,,UO_0000065,,,,,1,CHEMBL4738672,Inhibition of CDK9/cyclin T (unknown origin),B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL2111389,CDK9/cyclin T1,Homo sapiens,PROTEIN COMPLEX,CHEMBL4732230,1,Scientific Literature,Eur J Med Chem,2021,None,,INHIBITOR,,0.01
CHEMBL495558,,None,367.54,0,4.44,8,CC(C)(C)c1cnc(CSc2cnc(NC3CCCC(O)C3)s2)o1,IC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL1002042,Inhibition of CDK9 in human HCT116 cells assessed as phosphor-ser2 level of RNA polymerase 2 after 16 hrs by high content cellular assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HCT-116,None,,,,CHEMBL3116,Cyclin-dependent kinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL1143434,1,Scientific Literature,Bioorg Med Chem Lett,2008,CHEMBL3308372,,,,10
CHEMBL4740586,,None,402.5,0,4.05,22,CC(C)N1c2cc(Nc3nccc(-c4ccc(N)cc4)n3)ccc2N(C)C(=O)[C@H]1C,IC50,'=',48.9,nM,7.31,,,UO_0000065,18.16,0.33,3.26,8.37,0,CHEMBL4728482,Inhibition of human CDK9 by mobility shift assay relative to control,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3116,Cyclin-dependent kinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL4725348,1,Scientific Literature,J Med Chem,2020,None,,INHIBITOR,,48.9
CHEMBL4757918,,None,456.53,1,5.15,41,CC(C)N1c2cc(Nc3ncc(F)c(-c4cncc5ccccc45)n3)ccc2N(C)C(=O)[C@H]1C,IC50,'=',23.9,nM,7.62,,,UO_0000065,16.69,0.31,2.47,10.26,0,CHEMBL4728482,Inhibition of human CDK9 by mobility shift assay relative to control,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3116,Cyclin-dependent kinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL4725348,1,Scientific Literature,J Med Chem,2020,None,,INHIBITOR,,23.9
CHEMBL4800119,,None,452.56,1,5.32,43,Cc1cnc(Nc2ccc3c(c2)N(C(C)C)[C@H](C)C(=O)N3C)nc1-c1cncc2ccccc12,IC50,'=',100,nM,7,,,UO_0000065,15.47,0.28,1.68,9.43,0,CHEMBL4728482,Inhibition of human CDK9 by mobility shift assay relative to control,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3116,Cyclin-dependent kinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL4725348,1,Scientific Literature,J Med Chem,2020,None,,INHIBITOR,,100
CHEMBL3343047,,None,377.4,0,3.49,16b,COc1cc(C(=O)Nc2ccc(NC(=O)c3ccccc3)cc2)c(N)cc1O,IC50,'>',30000,nM,,,,UO_0000065,,,,,0,CHEMBL3380808,Inhibition of human CDK9 incubated for 20 mins prior to MgCl2 addition measured after 90 mins by mobility shift assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3116,Cyclin-dependent kinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL3351874,1,Scientific Literature,Bioorg Med Chem,2014,None,,,,30
CHEMBL4753256,,None,415.93,0,3.42,27,CC(=O)N[C@@H]1CCC[C@H](C(=O)Nc2cc(-c3cnn4c3CC(C)C4)c(Cl)cn2)C1,IC50,'=',27,nM,7.57,,,UO_0000065,18.2,0.36,4.15,8.51,0,CHEMBL4678924,Inhibition of recombinant full length human N-terminal GST-fused CDK9 (1 to 372 residues)/His-tagged CyclinT1 (1 to 726 residues) expressed in baculovirus infected insect cells using FITC-X-GSRTPMY-NH2 as substrate preincubated for 10 mins followed by MgCl2 addition and measured after 90 mins in presence of 5 mM ATP by mobility shift assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL2111389,CDK9/cyclin T1,Homo sapiens,PROTEIN COMPLEX,CHEMBL4673352,1,Scientific Literature,J Med Chem,2020,None,TIME = 1.667 hr,INHIBITOR,,0.027
CHEMBL3612511,,None,395.83,0,2.12,17a,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)NCCc1cnn2ccc(Cl)nc12,IC50,'=',1144,nM,5.94,,,UO_0000065,15.01,0.31,3.82,4.97,0,CHEMBL3615643,Inhibition of recombinant human CDK9/cyclin-T1 using H-YSPTSPSYSPTSPSYSPTSPS-KKKK-OH as substrate after 90 mins by luminescence assay,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL2111389,CDK9/cyclin T1,Homo sapiens,PROTEIN COMPLEX,CHEMBL3612060,1,Scientific Literature,Bioorg Med Chem,2015,None,,,,1144
CHEMBL3612514,,None,418.82,0,2.7,21a,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)n1cc(-c2cnn3ccc(Cl)nc23)cn1,IC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL3615643,Inhibition of recombinant human CDK9/cyclin-T1 using H-YSPTSPSYSPTSPSYSPTSPS-KKKK-OH as substrate after 90 mins by luminescence assay,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL2111389,CDK9/cyclin T1,Homo sapiens,PROTEIN COMPLEX,CHEMBL3612060,1,Scientific Literature,Bioorg Med Chem,2015,None,,,,10000
CHEMBL3612488,,None,433.8,0,2.94,9g,CN(/N=C/c1cnn2ccc(Cl)nc12)S(=O)(=O)c1cccc(OC(F)(F)F)c1,IC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL3615643,Inhibition of recombinant human CDK9/cyclin-T1 using H-YSPTSPSYSPTSPSYSPTSPS-KKKK-OH as substrate after 90 mins by luminescence assay,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL2111389,CDK9/cyclin T1,Homo sapiens,PROTEIN COMPLEX,CHEMBL3612060,1,Scientific Literature,Bioorg Med Chem,2015,None,,,,10000
CHEMBL3612497,,None,407.84,0,2.04,9p,Cc1ccc(C(=O)O)cc1S(=O)(=O)N(C)/N=C/c1cnn2ccc(Cl)nc12,IC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL3615643,Inhibition of recombinant human CDK9/cyclin-T1 using H-YSPTSPSYSPTSPSYSPTSPS-KKKK-OH as substrate after 90 mins by luminescence assay,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL2111389,CDK9/cyclin T1,Homo sapiens,PROTEIN COMPLEX,CHEMBL3612060,1,Scientific Literature,Bioorg Med Chem,2015,None,,,,10000
CHEMBL4778182,,None,437.41,0,4.06,354,CP(C)(=O)c1ccc2c(-c3nc(N[C@H]4CCCNC4)ncc3C(F)(F)F)c[nH]c2c1,IC50,'>=',5000,nM,,,,UO_0000065,,,,,0,CHEMBL4742486,Inhibition of CDK9/Cyclin T1 (unknown origin) using 5-FAM-CDK9tide peptide substrate incubated for 15 mins,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL2111389,CDK9/cyclin T1,Homo sapiens,PROTEIN COMPLEX,CHEMBL4742388,38,SureChEMBL Patent Bioactivity Data,,2019,None,TIME = 0.25 hr,,,5
CHEMBL4799586,,None,331.42,0,2.78,195,C#Cc1cnc(N[C@H]2CCCNC2)nc1-c1cn(C)c2ccccc12,IC50,'>=',5000,nM,,,,UO_0000065,,,,,0,CHEMBL4742485,Inhibition of CDK12 (686 to 1082 residues) /Cyclin K (unknown origin) using 5-FAM-CDK9tide peptide substrate incubated for 3 hrs,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL4106169,CDK12/Cyclin K,Homo sapiens,PROTEIN COMPLEX,CHEMBL4742388,38,SureChEMBL Patent Bioactivity Data,,2019,None,TIME = 3.0 hr,,,5
CHEMBL4791574,,None,404.37,0,3.82,197,N#Cc1cc2[nH]cc(-c3nc(N[C@H]4CCCNC4)ncc3C(F)(F)F)c2cc1F,IC50,'=',200,nM,6.7,,,UO_0000065,16.57,0.32,2.88,7.49,0,CHEMBL4742485,Inhibition of CDK12 (686 to 1082 residues) /Cyclin K (unknown origin) using 5-FAM-CDK9tide peptide substrate incubated for 3 hrs,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL4106169,CDK12/Cyclin K,Homo sapiens,PROTEIN COMPLEX,CHEMBL4742388,38,SureChEMBL Patent Bioactivity Data,,2019,None,TIME = 3.0 hr,INHIBITOR,,0.2
CHEMBL4798558,,None,319.41,0,3.43,218,C=Cc1cnc(N[C@H]2CCCNC2)nc1-c1c[nH]c2ccccc12,IC50,'=',200,nM,6.7,,,UO_0000065,20.97,0.38,3.27,10.21,0,CHEMBL4742485,Inhibition of CDK12 (686 to 1082 residues) /Cyclin K (unknown origin) using 5-FAM-CDK9tide peptide substrate incubated for 3 hrs,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL4106169,CDK12/Cyclin K,Homo sapiens,PROTEIN COMPLEX,CHEMBL4742388,38,SureChEMBL Patent Bioactivity Data,,2019,None,TIME = 3.0 hr,INHIBITOR,,0.2
CHEMBL4795900,,None,442.45,0,3.9,235,Cc1nc(-c2ccc3c(-c4nc(N[C@H]5CCCNC5)ncc4C(F)(F)F)c[nH]c3c2)n[nH]1,IC50,'=',200,nM,6.7,,,UO_0000065,15.14,0.29,2.8,6.25,0,CHEMBL4742485,Inhibition of CDK12 (686 to 1082 residues) /Cyclin K (unknown origin) using 5-FAM-CDK9tide peptide substrate incubated for 3 hrs,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL4106169,CDK12/Cyclin K,Homo sapiens,PROTEIN COMPLEX,CHEMBL4742388,38,SureChEMBL Patent Bioactivity Data,,2019,None,TIME = 3.0 hr,INHIBITOR,,0.2
CHEMBL4783495,,None,364.48,0,3.38,272,CSc1cnc(N[C@H]2CCCNC2)nc1-c1c[nH]c2cc(C#N)ccc12,IC50,'=',200,nM,6.7,,,UO_0000065,18.38,0.35,3.32,7.49,0,CHEMBL4742485,Inhibition of CDK12 (686 to 1082 residues) /Cyclin K (unknown origin) using 5-FAM-CDK9tide peptide substrate incubated for 3 hrs,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL4106169,CDK12/Cyclin K,Homo sapiens,PROTEIN COMPLEX,CHEMBL4742388,38,SureChEMBL Patent Bioactivity Data,,2019,None,TIME = 3.0 hr,INHIBITOR,,0.2
CHEMBL4793416,,None,430.92,0,2.72,294,CS(=O)(=O)c1c(C#N)ccc2c(-c3nc(N[C@H]4CCCNC4)ncc3Cl)c[nH]c12,IC50,'=',200,nM,6.7,,,UO_0000065,15.55,0.32,3.98,5.42,0,CHEMBL4742485,Inhibition of CDK12 (686 to 1082 residues) /Cyclin K (unknown origin) using 5-FAM-CDK9tide peptide substrate incubated for 3 hrs,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL4106169,CDK12/Cyclin K,Homo sapiens,PROTEIN COMPLEX,CHEMBL4742388,38,SureChEMBL Patent Bioactivity Data,,2019,None,TIME = 3.0 hr,INHIBITOR,,0.2
CHEMBL4795042,,None,477.49,1,5.35,329,FC(F)(F)c1cnc(N[C@H]2CCCNC2)nc1-c1c[nH]c2cc(-c3ccc4c[nH]nc4c3)ccc12,IC50,'=',200,nM,6.7,,,UO_0000065,14.03,0.26,1.35,7.1,0,CHEMBL4742485,Inhibition of CDK12 (686 to 1082 residues) /Cyclin K (unknown origin) using 5-FAM-CDK9tide peptide substrate incubated for 3 hrs,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL4106169,CDK12/Cyclin K,Homo sapiens,PROTEIN COMPLEX,CHEMBL4742388,38,SureChEMBL Patent Bioactivity Data,,2019,None,TIME = 3.0 hr,INHIBITOR,,0.2
CHEMBL4795769,,None,534.59,2,5.71,340,O=C(c1cccc(-c2ccc3c(-c4nc(N[C@H]5CCCNC5)ncc4C(F)(F)F)c[nH]c3c2)c1)N1CCCC1,IC50,'=',200,nM,6.7,,,UO_0000065,12.53,0.23,0.99,7.79,0,CHEMBL4742485,Inhibition of CDK12 (686 to 1082 residues) /Cyclin K (unknown origin) using 5-FAM-CDK9tide peptide substrate incubated for 3 hrs,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL4106169,CDK12/Cyclin K,Homo sapiens,PROTEIN COMPLEX,CHEMBL4742388,38,SureChEMBL Patent Bioactivity Data,,2019,None,TIME = 3.0 hr,INHIBITOR,,0.2
CHEMBL4782408,,None,340.41,0,2.89,231; 270,CCc1cnc(N[C@H]2CCCNC2)nc1-c1c[nH]c2ncc(F)cc12,IC50,'>=',5000,nM,,,,UO_0000065,,,,,0,CHEMBL4742485,Inhibition of CDK12 (686 to 1082 residues) /Cyclin K (unknown origin) using 5-FAM-CDK9tide peptide substrate incubated for 3 hrs,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL4106169,CDK12/Cyclin K,Homo sapiens,PROTEIN COMPLEX,CHEMBL4742388,38,SureChEMBL Patent Bioactivity Data,,2019,None,TIME = 3.0 hr,,,5
CHEMBL4790718,,None,307.4,0,3.1,119,Cc1cnc(N[C@H]2CCCNC2)nc1-c1c[nH]c2ccccc12,IC50,'=',200,nM,6.7,,,UO_0000065,21.79,0.4,3.6,10.21,0,CHEMBL4742486,Inhibition of CDK9/Cyclin T1 (unknown origin) using 5-FAM-CDK9tide peptide substrate incubated for 15 mins,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL2111389,CDK9/cyclin T1,Homo sapiens,PROTEIN COMPLEX,CHEMBL4742388,38,SureChEMBL Patent Bioactivity Data,,2019,None,TIME = 0.25 hr,INHIBITOR,,0.2
CHEMBL4785609,,None,341.85,0,3.69,125,C[C@H]1CCNC[C@@H]1Nc1ncc(Cl)c(-c2c[nH]c3ccccc23)n1,IC50,'>=',5000,nM,,,,UO_0000065,,,,,0,CHEMBL4742486,Inhibition of CDK9/Cyclin T1 (unknown origin) using 5-FAM-CDK9tide peptide substrate incubated for 15 mins,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL2111389,CDK9/cyclin T1,Homo sapiens,PROTEIN COMPLEX,CHEMBL4742388,38,SureChEMBL Patent Bioactivity Data,,2019,None,TIME = 0.25 hr,,,5
CHEMBL4784604,,None,508.55,2,5.11,338,CC(=O)NCc1cccc(-c2ccc3c(-c4nc(N[C@H]5CCCNC5)ncc4C(F)(F)F)c[nH]c3c2)c1,IC50,'=',200,nM,6.7,,,UO_0000065,13.17,0.25,1.59,7.07,0,CHEMBL4742485,Inhibition of CDK12 (686 to 1082 residues) /Cyclin K (unknown origin) using 5-FAM-CDK9tide peptide substrate incubated for 3 hrs,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL4106169,CDK12/Cyclin K,Homo sapiens,PROTEIN COMPLEX,CHEMBL4742388,38,SureChEMBL Patent Bioactivity Data,,2019,None,TIME = 3.0 hr,INHIBITOR,,0.2
CHEMBL4800607,,None,375.4,0,4.05,373,C[C@H]1CCNC[C@@H]1Nc1ncc(C(F)(F)F)c(-c2c[nH]c3ccccc23)n1,IC50,'>=',5000,nM,,,,UO_0000065,,,,,0,CHEMBL4742485,Inhibition of CDK12 (686 to 1082 residues) /Cyclin K (unknown origin) using 5-FAM-CDK9tide peptide substrate incubated for 3 hrs,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL4106169,CDK12/Cyclin K,Homo sapiens,PROTEIN COMPLEX,CHEMBL4742388,38,SureChEMBL Patent Bioactivity Data,,2019,None,TIME = 3.0 hr,,,5
CHEMBL4783994,,None,339.42,0,3.3,206,FCCc1cnc(N[C@H]2CCCNC2)nc1-c1c[nH]c2ccccc12,IC50,'=',200,nM,6.7,,,UO_0000065,19.74,0.37,3.4,10.21,0,CHEMBL4742486,Inhibition of CDK9/Cyclin T1 (unknown origin) using 5-FAM-CDK9tide peptide substrate incubated for 15 mins,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL2111389,CDK9/cyclin T1,Homo sapiens,PROTEIN COMPLEX,CHEMBL4742388,38,SureChEMBL Patent Bioactivity Data,,2019,None,TIME = 0.25 hr,INHIBITOR,,0.2
CHEMBL4777468,,None,499.54,0,4.44,214,CC(C)(O)Cn1cc(-c2ccc3c(-c4nc(N[C@H]5CCCNC5)ncc4C(F)(F)F)c[nH]c3c2)cn1,IC50,'=',200,nM,6.7,,,UO_0000065,13.41,0.25,2.26,6.46,0,CHEMBL4742486,Inhibition of CDK9/Cyclin T1 (unknown origin) using 5-FAM-CDK9tide peptide substrate incubated for 15 mins,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL2111389,CDK9/cyclin T1,Homo sapiens,PROTEIN COMPLEX,CHEMBL4742388,38,SureChEMBL Patent Bioactivity Data,,2019,None,TIME = 0.25 hr,INHIBITOR,,0.2
CHEMBL4776277,,None,399.52,0,2.75,271,CCc1cnc(N[C@H]2CCCNC2)nc1-c1c[nH]c2cc(S(C)(=O)=O)ccc12,IC50,'>=',5000,nM,,,,UO_0000065,,,,,0,CHEMBL4742486,Inhibition of CDK9/Cyclin T1 (unknown origin) using 5-FAM-CDK9tide peptide substrate incubated for 15 mins,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL2111389,CDK9/cyclin T1,Homo sapiens,PROTEIN COMPLEX,CHEMBL4742388,38,SureChEMBL Patent Bioactivity Data,,2019,None,TIME = 0.25 hr,,,5
CHEMBL4856135,,None,371.37,0,4.71,49; HSD1237,Cc1n[nH]c2ccc3nc(-c4c[nH]nc4C(F)(F)F)c4c(c3c12)CCCC4,IC50,'>',1000,nM,,,,UO_0000065,,,,,0,CHEMBL4836774,Inhibition of CDK9/cyclin T1 (unknown origin) in presence of [32P]gammaATP by image analyser,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL2111389,CDK9/cyclin T1,Homo sapiens,PROTEIN COMPLEX,CHEMBL4834472,1,Scientific Literature,J Med Chem,2021,None,,,,1
CHEMBL3545110,RIBOCICLIB,4,434.55,0,2.8,Ribociclib,CN(C)C(=O)c1cc2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n1C1CCCC1,IC50,'=',197,nM,6.71,,,UO_0000065,15.43,0.29,3.91,7.35,1,CHEMBL4024297,Inhibition of recombinant human full length C-terminal 6His-tagged CDK9/Cyclin-T1 co-expressed in baculovirus infected sf21 cells using PDKtide substrate in presence of [gamma33P]ATP after 10 mins by scintillation counting method,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL2111389,CDK9/cyclin T1,Homo sapiens,PROTEIN COMPLEX,CHEMBL4020842,1,Scientific Literature,J Med Chem,2018,None,,,,197
CHEMBL3343034,,None,400.44,0,4.65,5a,COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)nc(C)nc2cc1O,IC50,'>',30000,nM,,,,UO_0000065,,,,,0,CHEMBL3380808,Inhibition of human CDK9 incubated for 20 mins prior to MgCl2 addition measured after 90 mins by mobility shift assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3116,Cyclin-dependent kinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL3351874,1,Scientific Literature,Bioorg Med Chem,2014,None,,,,30
CHEMBL3343039,,None,443.46,0,3.5,7c,COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)ncnc2cc1OCC(N)=O,IC50,'>',30000,nM,,,,UO_0000065,,,,,0,CHEMBL3380808,Inhibition of human CDK9 incubated for 20 mins prior to MgCl2 addition measured after 90 mins by mobility shift assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3116,Cyclin-dependent kinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL3351874,1,Scientific Literature,Bioorg Med Chem,2014,None,,,,30
